#format: frame checksums
#version: 2
#hash: MD5
#software: Lavf61.7.100
#tb 0: 1/60
#media_type 0: video
#codec_id 0: rawvideo
#dimensions 0: 1080x1920
#sar 0: 1/1
#stream#, dts,        pts, duration,     size, hash
0,       1752,       1752,        1,  6220800, 9a2fea23fddddfd85f3267c7b7bd4e2a
0,       1753,       1753,        1,  6220800, 81624da9359c767854d5d034b85c5b1e
0,       1754,       1754,        1,  6220800, e780d45df62660bfccc5558fc372573e
0,       1755,       1755,        1,  6220800, 7be4f8a6152e4d29be4842e01799f0f8
0,       1756,       1756,        1,  6220800, 4c507b683f25677d9cc139ab8f245268
0,       1757,       1757,        1,  6220800, 1d65ca24b34160ed12d0579842158d70
0,       1758,       1758,        1,  6220800, 31d220f939462d33961f28419b95857a
0,       1759,       1759,        1,  6220800, f8650e7e34b0d066ec4c8bd6684a2500
0,       1760,       1760,        1,  6220800, 2d4aa2434477cb5d00aa393f11649891
0,       1761,       1761,        1,  6220800, 202fd0ba51e380b536f1502da6e150f5
0,       1762,       1762,        1,  6220800, 561294536ea83f5bf66b036c92f6ab5a
0,       1763,       1763,        1,  6220800, d1589d7784e3bfdb28a29dadbb3c684f
0,       1764,       1764,        1,  6220800, 51621747edc79ae5b586d6ff0a42e4d9
0,       1765,       1765,        1,  6220800, 56fa48184e4c213be4aad6eea91909e0
0,       1766,       1766,        1,  6220800, 46e915996d9ef60ddaff18edc1f4d38f
0,       1767,       1767,        1,  6220800, 8347a42f6f5b22c5f15caca0c9ca8113
0,       1768,       1768,        1,  6220800, 7cb83cb5478787b699b626372a6ef6d7
0,       1769,       1769,        1,  6220800, 3c532885a8f39f5d7ea251185cd57e5d
0,       1770,       1770,        1,  6220800, d96d39383f198d2cc0ee09921f87af3c
0,       1771,       1771,        1,  6220800, e94b8618eba209c624b7dc7b78e26b82
0,       1772,       1772,        1,  6220800, ed0453f8b0a8f3cc66f615e53ff3ee45
0,       1773,       1773,        1,  6220800, 6f10d7ac4e96efe3ba384b3c45628ba2
0,       1774,       1774,        1,  6220800, c6bfedbb7ed8f6a297759492fddfffdf
0,       1775,       1775,        1,  6220800, 844e0c472c3db6c396734d74f3d88c29
0,       1776,       1776,        1,  6220800, 942ebdac1297a6f888e924dead242b64
0,       1777,       1777,        1,  6220800, 1f8281848ad9f8b53f341d85a0710aef
0,       1778,       1778,        1,  6220800, 688306139ef79c05d514820b6db2ebd5
0,       1779,       1779,        1,  6220800, 596485b16993f029ed5fa41d5a5d5f3d
0,       1780,       1780,        1,  6220800, e356346b253f14290c6310631dc4ca52
0,       1781,       1781,        1,  6220800, 9ddb39532cd80c21b057f8aa401b8561
0,       1782,       1782,        1,  6220800, 2323021fc6325dc2c8e1129fc240e873
0,       1783,       1783,        1,  6220800, adb1160f977267360973979a893cb8e9
0,       1784,       1784,        1,  6220800, b1b1dbeca5702724c3babc1a33d43229
0,       1785,       1785,        1,  6220800, 53202770145f5e54e32c7a339098b044
0,       1786,       1786,        1,  6220800, 204a0f3ef69648ee7afce96833111db6
0,       1787,       1787,        1,  6220800, bc05101196cf5f08e5eeb743338d0d70
0,       1788,       1788,        1,  6220800, db718b9024eecb712ed1356cf1c83ab3
0,       1789,       1789,        1,  6220800, 1ae7ef110027c537e003563ceabef75a
0,       1790,       1790,        1,  6220800, dac76f2cde59e6d46fcb1a3e6f7bb4a0
0,       1791,       1791,        1,  6220800, 027193b303e3719f428f49d9dfe1a0c3
0,       1792,       1792,        1,  6220800, 40824ced6b02bd4a9a51eb320c9f1252
0,       1793,       1793,        1,  6220800, bd9c84c2b811d3a38eec60291f8aff3e
0,       1794,       1794,        1,  6220800, 0bd12d72449f7cb6989d0ea423d7bca3
0,       1795,       1795,        1,  6220800, 2e14c5459fc2c4f36fb2f4f4cdcf6912
0,       1796,       1796,        1,  6220800, 8a5bac368a188eef1f1286ce5680c189
0,       1797,       1797,        1,  6220800, 8297c68e3566baf8d94ca811b76945ff
0,       1798,       1798,        1,  6220800, a2e422c99c247e706143aa0ff392e59e
0,       1799,       1799,        1,  6220800, 78433746197f81dde6c2a8a5d081bf48
0,       1800,       1800,        1,  6220800, aee23dc1325b8c13b251ddc5a0f580e2
0,       1801,       1801,        1,  6220800, bd4aa5c37ad6738e5fbc49fb3db69169
0,       1802,       1802,        1,  6220800, 49d781544432fa8fc8b53af69e6052d4
0,       1803,       1803,        1,  6220800, d40f85f0b46f2645021caf7bec07cb29
0,       1804,       1804,        1,  6220800, d77f8f32c0ae70747b02cf333f54b591
0,       1805,       1805,        1,  6220800, b66a2443d0e8c5cdc991e247000ae60d
0,       1806,       1806,        1,  6220800, eb47e9831bd327a175e5f8573bc12319
0,       1807,       1807,        1,  6220800, 1832098e6f4c973a3f442c66b62d40d1
0,       1808,       1808,        1,  6220800, 7d951b0f942849f844aaed8370108386
0,       1809,       1809,        1,  6220800, 4b9a87e717e6c2e407dce0642c05df42
0,       1810,       1810,        1,  6220800, 7078d4277e2089ef76566ff37309067e
0,       1811,       1811,        1,  6220800, a888f8278a0537d46a63c9d739b8274e
0,       1812,       1812,        1,  6220800, e40dabeb4648f0d2ac15e136886dd77c
0,       1813,       1813,        1,  6220800, 0f57504c1f5fd9a712f9c90e2aee9206
0,       1814,       1814,        1,  6220800, 15368a9ea85dc806b211726cf68831dc
0,       1815,       1815,        1,  6220800, 4fcb90ef07bddb1b3a93aed383975e17
0,       1816,       1816,        1,  6220800, 2b7329baf097ef840d6853dae4caecd5
0,       1817,       1817,        1,  6220800, 39625d7cf528fc9b5bb8d43881e96284
0,       1818,       1818,        1,  6220800, 0f33eafd346562d56f9515998667a34d
0,       1819,       1819,        1,  6220800, cbc683dabca6be1579900825ea4a2265
0,       1820,       1820,        1,  6220800, b92adbcc60370bf2cbbadb13a2a7dd01
0,       1821,       1821,        1,  6220800, b430192864a7c90a0ae0d5f4459d0a2c
0,       1822,       1822,        1,  6220800, be3cac57c2f6f126ce63038510f82bb8
0,       1823,       1823,        1,  6220800, 08df4365015ab8a58f05319940057337
0,       1824,       1824,        1,  6220800, b9ca6694428bc40a0cdd68376a5853fa
0,       1825,       1825,        1,  6220800, ce3579a182a250c85d0721d413d9122d
0,       1826,       1826,        1,  6220800, 70b970ef91f72dd3a42ae1507b86f6d8
0,       1827,       1827,        1,  6220800, 055e854909fdd5bdf498e031a5df0855
0,       1828,       1828,        1,  6220800, 48c171ba3f0192d644f2bb8b99ab8a68
0,       1829,       1829,        1,  6220800, cf8ae42d13a852c680c0fe2736b14aad
0,       1830,       1830,        1,  6220800, 33e955682ab31cd77305d966101f5b7e
0,       1831,       1831,        1,  6220800, ab098a319fe8416b8758ef6f7c71eb1d
0,       1832,       1832,        1,  6220800, 6247d162b0963201472fcc0246bc50a0
0,       1833,       1833,        1,  6220800, a091d635bc5cf08f0c650e08c976303d
0,       1834,       1834,        1,  6220800, 9200b2d44acc3d57ec43a16994777d1b
0,       1835,       1835,        1,  6220800, 13874bc0dec7584e93d5808eeb9daedd
0,       1836,       1836,        1,  6220800, 824facf6ff762901cd1b9cb563f69d9b
0,       1837,       1837,        1,  6220800, 346f0bae092b6551bb6a714527ab3761
0,       1838,       1838,        1,  6220800, 98b7b1c35a9eeeca9bd31f4e07efb2cd
0,       1839,       1839,        1,  6220800, 1aa7399bacc6aac535880e8920f48674
0,       1840,       1840,        1,  6220800, d0638fc7c311278e99ee02013bf8ba85
0,       1841,       1841,        1,  6220800, 99bb0283622d656787af0cf923d0f9d0
0,       1842,       1842,        1,  6220800, d4e7db8dd08ca3deaed0b1aaacd01038
0,       1843,       1843,        1,  6220800, 6d134f4a23d3356d788255a6124086ba
0,       1844,       1844,        1,  6220800, d91cb4d123b78d10b69a37916b082d74
0,       1845,       1845,        1,  6220800, 8a83cd6e2011892bb8306d5a684fdc1b
0,       1846,       1846,        1,  6220800, 8dc351ea8bec01e46e8c977d432dc86f
0,       1847,       1847,        1,  6220800, 0d1e9e0ea9195eb4744f8d3ed7011de6
0,       1848,       1848,        1,  6220800, eadf5a26544c1473410231955f80a6e0
0,       1849,       1849,        1,  6220800, 36efb1d64014891cebaaa07fb8daeb13
0,       1850,       1850,        1,  6220800, f6085c6a493a1bfa9eb219a23b32d88d
0,       1851,       1851,        1,  6220800, 8661b0ed097ae88c98a657d041dfc9ae
0,       1852,       1852,        1,  6220800, 9a8338735b4aa7dbfe4be9f1b3193894
0,       1853,       1853,        1,  6220800, 38c24a7c9f495bbd28b65ccfca2d2328
0,       1854,       1854,        1,  6220800, b579fb0e37cc5683c16f3b060ad66143
0,       1855,       1855,        1,  6220800, 244931966bef0a43cb05421e03e11c0e
0,       1856,       1856,        1,  6220800, 3c43f672552a8bf10f84a2e60a49d567
0,       1857,       1857,        1,  6220800, 73bdd18c70214a8bd17aa954ab4c0887
0,       1858,       1858,        1,  6220800, 86ffa3d143d983004bb5f2887c7412fc
0,       1859,       1859,        1,  6220800, 4deecc895fe5970a04b81666eba14364
0,       1860,       1860,        1,  6220800, 82048e3c1e6b70135dedb476d8dd975a
0,       1861,       1861,        1,  6220800, d860656e9568ddd448ebbab8ea9ce634
0,       1862,       1862,        1,  6220800, 183cdc19e28a361a097ad54a3141608a
0,       1863,       1863,        1,  6220800, ffb47ba0c71dd5640dc626e30180d5a6
0,       1864,       1864,        1,  6220800, dab8727994c134a4c9da8e84d8064d89
0,       1865,       1865,        1,  6220800, 43ef4a16b7d92c3944d7b0fe00cc8fbc
0,       1866,       1866,        1,  6220800, 9f06ffa1706ef9e878d933d4d20b3e0c
0,       1867,       1867,        1,  6220800, a982fe67dc9f9d76918bc4ccbea83e32
0,       1868,       1868,        1,  6220800, 3488fecca23899a299a92e6180a1a787
0,       1869,       1869,        1,  6220800, c90428378199626d85e0f5854954f383
0,       1870,       1870,        1,  6220800, 0aecdfa7dabdeb9c499c6e49e6e6c288
0,       1871,       1871,        1,  6220800, bc0cef79d2f493ea6e85742b643f64d5
0,       1872,       1872,        1,  6220800, 500abb76a699bbdb6a4d41d2a6a8025b
0,       1873,       1873,        1,  6220800, d47cb2a59b0909b71e00800470a52921
0,       1874,       1874,        1,  6220800, 9d418e19524578bcb76498e82e1d1bd2
0,       1875,       1875,        1,  6220800, 5d083ef495fcc107db556aacd233341c
0,       1876,       1876,        1,  6220800, 681291f7229a45cb60f5d6a2e9d60563
0,       1877,       1877,        1,  6220800, 3943e7aaccc5fa18b6b97f91255a4866
0,       1878,       1878,        1,  6220800, cacb192c7b1a8977d8f0b49e8682200c
0,       1879,       1879,        1,  6220800, eaf3e46ec5d7938a081be3bc43554ff0
0,       1880,       1880,        1,  6220800, df46aae490817552ac8add9a309f00fc
0,       1881,       1881,        1,  6220800, 21ca20d3ec9a2e378dc789843c5d785e
0,       1882,       1882,        1,  6220800, 96a093fe80362258cef7d66e8236d8c3
0,       1883,       1883,        1,  6220800, 17bf13fada3119480a9ac371289ac2f3
0,       1884,       1884,        1,  6220800, e0d6bb54c74211d7cb3cf3eed2233091
0,       1885,       1885,        1,  6220800, 6358dff0bcf57a581fbc6aceedfca6e5
0,       1886,       1886,        1,  6220800, a92698d96689b8d33dce09765bb8d176
0,       1887,       1887,        1,  6220800, 4e1f33ceb93eec346fcfa2cbdd28d70d
0,       1888,       1888,        1,  6220800, 352a08a49f6f2138f6eb56613281c343
0,       1889,       1889,        1,  6220800, d8e58b30f9ec57d3bcf543afe3e21af3
0,       1890,       1890,        1,  6220800, baf9d45892f12020457e69e575203a69
0,       1891,       1891,        1,  6220800, 66babd6489046b4d6e3abf06205c64fe
0,       1892,       1892,        1,  6220800, 629d6c81b48c1d33ca41e930a1edbe7b
0,       1893,       1893,        1,  6220800, e0ebdb179caf0391696cbbc62e9e4bbc
0,       1894,       1894,        1,  6220800, ccdf6ca9e60d53deb03a40d8adf3bb9e
0,       1895,       1895,        1,  6220800, 7ef928b26775017fd19c793030ac3e8f
0,       1896,       1896,        1,  6220800, 7afb7df3770423196ff7957779dc9ff9
0,       1897,       1897,        1,  6220800, 7d7fe3be4221d1e963696eff68272d87
0,       1898,       1898,        1,  6220800, 62ff3eb05daa0b57ddca860b1f5b73ed
0,       1899,       1899,        1,  6220800, bf3286047762af8bc07183c4532182e0
0,       1900,       1900,        1,  6220800, 4b6c5a76b6b00b5274b903269975da09
0,       1901,       1901,        1,  6220800, da5c4fb00cf65cebe1f5eda19116ca48
0,       1902,       1902,        1,  6220800, d6ce1370c17bb924bf5260359d963f25
0,       1903,       1903,        1,  6220800, 9d0d86b7e28e61d4bf1476b57ed3f69f
0,       1904,       1904,        1,  6220800, fcc2397395cfdbf99d7b93449f9f7054
0,       1905,       1905,        1,  6220800, 4717f1e10acbeb74bc2d571b47d7ec04
0,       1906,       1906,        1,  6220800, cf7b41abf9fd8424b6449f6654ac319a
0,       1907,       1907,        1,  6220800, 2da2fc06fad917603453bfd641cabd96
0,       1908,       1908,        1,  6220800, 43b5f6794fd0d30e6f35cf8a45b23480
0,       1909,       1909,        1,  6220800, 4a86aa3b6a62b11ed5d1be989548c13b
0,       1910,       1910,        1,  6220800, 6a255f0b182bb88b876c56fcfa431eaf
0,       1911,       1911,        1,  6220800, f30979761dac48f407ce8eab6f23f557
0,       1912,       1912,        1,  6220800, 37169cf4f6e159e573a5d992dc757d63
0,       1913,       1913,        1,  6220800, cb189677b9f5a55b5b7bd0bd48c6e47c
0,       1914,       1914,        1,  6220800, c8208fa1940e6102b3e6beec081ad1c0
0,       1915,       1915,        1,  6220800, 77363e4af81558887d47381ee6d3ea13
0,       1916,       1916,        1,  6220800, 9a2516ae8b4ea863a219fbd2881c41ba
0,       1917,       1917,        1,  6220800, 632474d8b22dcb0c8206b42c1d446c54
0,       1918,       1918,        1,  6220800, ebf25103a48edb4532f3b37c93c2ee13
0,       1919,       1919,        1,  6220800, e1f6a78986cb2af16813f3a378182fde
